week_date,week_number,month_number,calendar_year,region,platform,segment,age_band,demographic,customer_type,transactions,sales,avg_transaction,
13-07-2020,28,7,2020,AFRICA,Shopify,F1,Young Adults,Families,New,143,22973,160.65,
13-07-2020,28,7,2020,ASIA,Retail,F1,Young Adults,Families,Existing,95750,4559524,47.62,
13-07-2020,28,7,2020,OCEANIA,Retail,C3,Retirees,Couples,Existing,344300,16584641,48.17,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,C1,Young Adults,Couples,Existing,66,12871,195.02,
13-07-2020,28,7,2020,OCEANIA,Retail,F3,Retirees,Families,New,100302,3314632,33.05,
13-07-2020,28,7,2020,OCEANIA,Retail,Unknown,Unknown,Unknown,Existing,35564,1487649,41.83,
13-07-2020,28,7,2020,CANADA,Retail,F1,Young Adults,Families,Existing,24290,1307322,53.82,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,Unknown,Unknown,Unknown,New,1063,39761,37.4,
06-07-2020,27,7,2020,USA,Shopify,C3,Retirees,Couples,Existing,1326,275749,207.96,
06-07-2020,27,7,2020,AFRICA,Retail,C1,Young Adults,Couples,Existing,188285,7059529,37.49,
06-07-2020,27,7,2020,SOUTH AMERICA,Shopify,F1,Young Adults,Families,Existing,55,12375,225,
06-07-2020,27,7,2020,ASIA,Shopify,C2,Middle Aged,Couples,Existing,2015,359403,178.36,
06-07-2020,27,7,2020,ASIA,Retail,Unknown,Unknown,Unknown,Guest,1902289,48780231,25.64,
06-07-2020,27,7,2020,OCEANIA,Retail,C4,Retirees,Couples,Existing,155875,7647467,49.06,
06-07-2020,27,7,2020,CANADA,Retail,C3,Retirees,Couples,New,27495,969187,35.25,
06-07-2020,27,7,2020,EUROPE,Shopify,C4,Retirees,Couples,Existing,21,6400,304.76,
06-07-2020,27,7,2020,SOUTH AMERICA,Shopify,F3,Retirees,Families,Existing,26,4994,192.08,
06-07-2020,27,7,2020,OCEANIA,Shopify,Unknown,Unknown,Unknown,Guest,8865,1582259,178.48,
06-07-2020,27,7,2020,USA,Retail,Unknown,Unknown,Unknown,Existing,13120,668776,50.97,
06-07-2020,27,7,2020,SOUTH AMERICA,Retail,Unknown,Unknown,Unknown,Existing,241,8083,33.54,
06-07-2020,27,7,2020,CANADA,Retail,F1,Young Adults,Families,New,6531,244785,37.48,
06-07-2020,27,7,2020,USA,Retail,F3,Retirees,Families,New,26655,1018034,38.19,
06-07-2020,27,7,2020,OCEANIA,Shopify,Unknown,Unknown,Unknown,Existing,472,88857,188.26,
06-07-2020,27,7,2020,OCEANIA,Retail,F3,Retirees,Families,New,100445,3282052,32.68,
06-07-2020,27,7,2020,EUROPE,Shopify,F3,Retirees,Families,New,2,255,127.5,
06-07-2020,27,7,2020,EUROPE,Retail,C2,Middle Aged,Couples,New,2914,110244,37.83,
06-07-2020,27,7,2020,AFRICA,Shopify,Unknown,Unknown,Unknown,Guest,5043,887999,176.09,
06-07-2020,27,7,2020,SOUTH AMERICA,Retail,C2,Middle Aged,Couples,Existing,1042,42032,40.34,
06-07-2020,27,7,2020,EUROPE,Shopify,Unknown,Unknown,Unknown,New,9,3455,383.89,
06-07-2020,27,7,2020,CANADA,Retail,Unknown,Unknown,Unknown,Guest,390104,11138070,28.55,
06-07-2020,27,7,2020,OCEANIA,Shopify,C2,Middle Aged,Couples,Existing,3808,721874,189.57,
06-07-2020,27,7,2020,USA,Shopify,F1,Young Adults,Families,Existing,1372,256827,187.19,
06-07-2020,27,7,2020,EUROPE,Retail,C1,Young Adults,Couples,Existing,15185,682100,44.92,
06-07-2020,27,7,2020,SOUTH AMERICA,Retail,C3,Retirees,Couples,New,954,37050,38.84,
06-07-2020,27,7,2020,AFRICA,Shopify,Unknown,Unknown,Unknown,Existing,286,55662,194.62,
06-07-2020,27,7,2020,AFRICA,Retail,C4,Retirees,Couples,Existing,122690,6214520,50.65,
06-07-2020,27,7,2020,CANADA,Shopify,C3,Retirees,Couples,Existing,739,136436,184.62,
06-07-2020,27,7,2020,CANADA,Shopify,F1,Young Adults,Families,Existing,699,115555,165.31,
06-07-2020,27,7,2020,ASIA,Retail,F3,Retirees,Families,Existing,402843,20474557,50.83,
06-07-2020,27,7,2020,OCEANIA,Retail,F1,Young Adults,Families,New,38347,1241439,32.37,
06-07-2020,27,7,2020,OCEANIA,Retail,Unknown,Unknown,Unknown,New,75471,2622537,34.75,
06-07-2020,27,7,2020,ASIA,Shopify,F3,Retirees,Families,Existing,1643,325193,197.93,
06-07-2020,27,7,2020,OCEANIA,Shopify,F1,Young Adults,Families,New,234,36344,155.32,
06-07-2020,27,7,2020,OCEANIA,Shopify,C3,Retirees,Couples,New,394,61436,155.93,
06-07-2020,27,7,2020,SOUTH AMERICA,Shopify,F2,Middle Aged,Families,New,2,609,304.5,
06-07-2020,27,7,2020,OCEANIA,Retail,C1,Young Adults,Couples,Existing,254217,9068336,35.67,
06-07-2020,27,7,2020,EUROPE,Shopify,C1,Young Adults,Couples,Existing,100,23347,233.47,
06-07-2020,27,7,2020,USA,Retail,C3,Retirees,Couples,New,45285,1710069,37.76,
06-07-2020,27,7,2020,EUROPE,Retail,F2,Middle Aged,Families,Existing,14377,906114,63.03,
06-07-2020,27,7,2020,EUROPE,Shopify,C4,Retirees,Couples,New,2,182,91,
06-07-2020,27,7,2020,SOUTH AMERICA,Shopify,F2,Middle Aged,Families,Existing,36,6882,191.17,
06-07-2020,27,7,2020,CANADA,Shopify,C1,Young Adults,Couples,New,77,9201,119.49,
06-07-2020,27,7,2020,OCEANIA,Retail,C2,Middle Aged,Couples,New,105544,2781013,26.35,
06-07-2020,27,7,2020,OCEANIA,Retail,Unknown,Unknown,Unknown,Existing,43104,1797035,41.69,
06-07-2020,27,7,2020,AFRICA,Retail,C1,Young Adults,Couples,New,95363,2380924,24.97,
06-07-2020,27,7,2020,CANADA,Retail,F2,Middle Aged,Families,New,16854,622949,36.96,
06-07-2020,27,7,2020,AFRICA,Retail,F1,Young Adults,Families,New,22384,803916,35.91,
06-07-2020,27,7,2020,USA,Retail,C3,Retirees,Couples,Existing,107017,6004542,56.11,
06-07-2020,27,7,2020,EUROPE,Retail,C4,Retirees,Couples,Existing,5736,311406,54.29,
06-07-2020,27,7,2020,USA,Shopify,C3,Retirees,Couples,New,153,25697,167.95,
06-07-2020,27,7,2020,AFRICA,Shopify,F3,Retirees,Families,Existing,2090,439785,210.42,
06-07-2020,27,7,2020,SOUTH AMERICA,Retail,F3,Retirees,Families,Existing,1424,69555,48.84,
06-07-2020,27,7,2020,USA,Shopify,C2,Middle Aged,Couples,Existing,1332,258887,194.36,
06-07-2020,27,7,2020,USA,Retail,C2,Middle Aged,Couples,Existing,44601,2195016,49.21,
06-07-2020,27,7,2020,AFRICA,Retail,Unknown,Unknown,Unknown,Existing,34365,1555479,45.26,
06-07-2020,27,7,2020,USA,Retail,Unknown,Unknown,Unknown,New,21634,924200,42.72,
06-07-2020,27,7,2020,USA,Shopify,F1,Young Adults,Families,New,108,15166,140.43,
06-07-2020,27,7,2020,ASIA,Retail,C3,Retirees,Couples,New,115402,3429645,29.72,
06-07-2020,27,7,2020,CANADA,Shopify,Unknown,Unknown,Unknown,Guest,1439,238360,165.64,
06-07-2020,27,7,2020,OCEANIA,Retail,Unknown,Unknown,Unknown,Guest,2399708,63378896,26.41,
06-07-2020,27,7,2020,ASIA,Retail,F1,Young Adults,Families,New,29087,918354,31.57,
06-07-2020,27,7,2020,SOUTH AMERICA,Shopify,Unknown,Unknown,Unknown,Guest,1710,331218,193.69,
06-07-2020,27,7,2020,ASIA,Shopify,C3,Retirees,Couples,New,242,37637,155.52,
06-07-2020,27,7,2020,OCEANIA,Retail,F2,Middle Aged,Families,New,82681,2740820,33.15,
06-07-2020,27,7,2020,USA,Retail,F1,Young Adults,Families,New,11223,426852,38.03,
06-07-2020,27,7,2020,EUROPE,Shopify,C2,Middle Aged,Couples,New,12,2169,180.75,
06-07-2020,27,7,2020,AFRICA,Retail,C2,Middle Aged,Couples,New,57277,1761918,30.76,
06-07-2020,27,7,2020,ASIA,Retail,F3,Retirees,Families,New,81692,2554247,31.27,
06-07-2020,27,7,2020,USA,Shopify,F3,Retirees,Families,Existing,892,183866,206.13,
06-07-2020,27,7,2020,AFRICA,Retail,C3,Retirees,Couples,New,108717,3797159,34.93,
06-07-2020,27,7,2020,AFRICA,Shopify,F3,Retirees,Families,New,85,13212,155.44,
06-07-2020,27,7,2020,ASIA,Retail,C4,Retirees,Couples,Existing,112789,4963653,44.01,
06-07-2020,27,7,2020,AFRICA,Shopify,F1,Young Adults,Families,Existing,2474,451177,182.37,
06-07-2020,27,7,2020,EUROPE,Retail,Unknown,Unknown,Unknown,Guest,103378,3709096,35.88,
06-07-2020,27,7,2020,ASIA,Shopify,Unknown,Unknown,Unknown,New,269,40809,151.71,
06-07-2020,27,7,2020,EUROPE,Shopify,F1,Young Adults,Families,Existing,124,27063,218.25,
06-07-2020,27,7,2020,USA,Retail,Unknown,Unknown,Unknown,Guest,539669,17021169,31.54,
06-07-2020,27,7,2020,EUROPE,Retail,Unknown,Unknown,Unknown,Existing,3013,146709,48.69,
06-07-2020,27,7,2020,CANADA,Retail,F3,Retirees,Families,Existing,92060,5192225,56.4,
06-07-2020,27,7,2020,EUROPE,Retail,C1,Young Adults,Couples,New,4674,142232,30.43,
06-07-2020,27,7,2020,EUROPE,Retail,Unknown,Unknown,Unknown,New,3230,145983,45.2,
06-07-2020,27,7,2020,SOUTH AMERICA,Retail,Unknown,Unknown,Unknown,New,1292,46303,35.84,
06-07-2020,27,7,2020,SOUTH AMERICA,Shopify,F1,Young Adults,Families,New,11,1745,158.64,
06-07-2020,27,7,2020,ASIA,Shopify,C4,Retirees,Couples,New,33,4586,138.97,
06-07-2020,27,7,2020,EUROPE,Retail,F1,Young Adults,Families,New,952,40385,42.42,
06-07-2020,27,7,2020,ASIA,Retail,C2,Middle Aged,Couples,Existing,131835,5019969,38.08,
06-07-2020,27,7,2020,EUROPE,Shopify,C3,Retirees,Couples,New,8,1596,199.5,
06-07-2020,27,7,2020,ASIA,Shopify,C1,Young Adults,Couples,New,211,24942,118.21,
06-07-2020,27,7,2020,OCEANIA,Retail,C3,Retirees,Couples,Existing,342945,16524293,48.18,
06-07-2020,27,7,2020,EUROPE,Shopify,C3,Retirees,Couples,Existing,160,53961,337.26,
06-07-2020,27,7,2020,SOUTH AMERICA,Retail,C1,Young Adults,Couples,Existing,3243,91728,28.28,
06-07-2020,27,7,2020,OCEANIA,Shopify,C1,Young Adults,Couples,Existing,2333,406081,174.06,
06-07-2020,27,7,2020,AFRICA,Retail,F2,Middle Aged,Families,New,63799,2344198,36.74,
06-07-2020,27,7,2020,OCEANIA,Shopify,C3,Retirees,Couples,Existing,3895,796093,204.39,
06-07-2020,27,7,2020,SOUTH AMERICA,Retail,C2,Middle Aged,Couples,New,927,27950,30.15,
